,abs_phosphatase_grad,kcat/Km,phosphatase_conc,meg3_grad,meg3p_grad,meg3-rna_grad,fast_meg3_grad,total_meg3_grad
324,0.37056424573636426,2.8471784056227006e-05,453.17491537807643,0.5075367730770983,-0.19928377080665816,0.5631993772501702,0.016457473277455836,0.08479688640233529
325,0.44987291776313876,4.9232713564980845e-05,1197.3972527401907,0.32255000719528004,-0.3388389838694099,0.43929188770340344,0.010379308248738561,0.09751637785931389
326,0.8642579270958145,6.0369090647394685e-05,2727.1776889233984,0.5818398155722466,-1.0276087777451433,0.5815040436928893,-0.015878704771402852,0.12081811190155745
327,0.1381824499614791,2.123958134459694e-07,2303.301046273729,0.5696877380045697,-0.009750924656648507,0.608974358974359,-7.629802006614561e-05,0.004718468894692185
328,0.7096953317663783,6.961672940710678e-05,517.3480792331754,0.5169933882380234,-0.5955873174385222,0.5686910738337211,-0.018894300144300047,0.09693224879920825
329,0.8791384733555311,2.890004360782147e-05,169.92163993198827,0.805650929899857,-0.20682917135854817,0.7793252862890746,-0.016499031841652245,0.047123592725473284
330,0.03488881314639969,5.143835842491352e-05,19.426153138543345,0.5092337917485266,-0.022573720185963042,0.5873146622734762,-0.005326604990187889,0.0037019375564701917
331,0.022695433988350167,8.205749258341562e-07,2922.4828346345475,0.47706422018348627,-0.031382645605734005,0.5241809672386896,0.0044628419895219595,0.021147128422792205
332,0.11445811499050706,4.811851613811962e-06,1324.9687237543176,0.4588318085855032,-0.06589877947472678,0.5393294648613798,0.02312131060555811,0.06237360428489125
333,0.35999345124576876,3.9637115943581654e-05,1562.7211710648178,0.25895813623462627,-0.276693851944793,0.38997943540848756,-0.000943625958845562,0.07579112182113967
334,0.5442420962311338,0.0001122830430033901,1688.8372565385587,0.3185714285714286,-0.4590205623773884,0.4254337286056429,-0.01625316772518204,0.07704361774322899
335,0.16038538796473945,1.4167504511735269e-05,336.96909523143324,0.49521692917190063,-0.09976595412700884,0.5743670886075949,-0.01704751541530647,0.02056733127869681
336,0.15524462301028186,5.895670048021267e-05,479.71259720949865,0.2816604043657184,-0.21431630930484524,0.4248670212765957,-0.009388768962356187,0.06302821239374157
337,0.17415309854033278,4.090643082448086e-05,828.3950334452106,0.2211462518457471,-0.2493352867762766,0.3491351233987118,-0.041679928462086346,0.025991277758283582
338,0.028242450145352982,1.4964934713510762e-05,2788.7642648906212,0.155810897327897,-0.14306303366508932,0.326417419884963,-0.009586010744759399,0.05095305656652893
339,0.7556301074825553,8.140801168439059e-05,444.34061197595287,0.574202377897528,-0.6419863122712082,0.6056825643168388,-0.00043616893273989987,0.12155067815139176
340,0.9281457013554679,2.933003283807815e-07,2103.1784562204944,0.8734177215189873,-0.03837673246535078,0.8691423519009726,-0.010870395356533669,0.0016187118065578154
341,0.02191429126362454,3.066266906621537e-05,1866.9379966526521,0.10072244081790627,-0.14161472677199582,0.2953629032258064,-0.026900352666371585,0.032756497182169775
342,0.4800246092740701,1.9448581930689018e-05,1622.2668632130706,0.40980039731340456,-0.39742508573677404,0.5036395829234703,-0.016972074843580653,0.07921391877483774
343,0.2989353487670765,9.873814351233285e-05,1848.8366633028363,0.21292411657046328,-0.21830472529657352,0.3541617681636493,0.014826541640661883,0.08462608064808652
344,0.23195211814013983,5.792816607345465e-05,2434.5512061364448,0.16915466573000815,-0.22716065835943233,0.356253023705854,-0.016189348374832546,0.060113487127387955
345,0.47143753733492744,5.3118079018987915e-05,385.74334914595335,0.4736456002640942,-0.32407517686572507,0.5325237837419754,-0.009993645658829431,0.07536538765774647
346,0.68627470743832,3.953475501614494e-06,2571.236225878353,0.649929450688464,-0.2962167229828707,0.6782337662337662,-0.025197903891180706,0.05800164665691787
347,0.23884495114967963,2.2298759884700393e-05,2653.688764395604,0.21056649870209188,-0.20391027584116417,0.34837754313674996,0.002555716132958019,0.06865025163965688
348,0.6512233256033769,2.167115342476462e-05,2568.472423298183,0.4353786806538451,-0.5357950518108481,0.5147367194780987,-0.0028327749010053083,0.10444535664268129
349,0.5629104565120503,2.32063412665354e-05,649.4559356960318,0.574018246727489,-0.2945477155292555,0.6167735403307459,0.010201667339354903,0.09608974588724428
350,0.6383467626710606,7.817388314014796e-06,253.49982052485964,0.691456243514355,-0.0701739535277437,0.6928811032426389,-0.012731043658609664,0.011128475285458572
351,0.9484614967924853,3.4271439923172446e-05,2546.426410958115,0.7146773463014613,-1.2295109470681989,0.6876363275827879,0.010122965147208451,0.1691076393332015
352,0.28513292402852763,1.3583415657761899e-05,2308.395562289642,0.3085049299081093,-0.2715198025115382,0.4202097902097902,-0.013713740571803301,0.0625291819231808
353,0.08497286454046038,1.6285931176024625e-05,1443.829116415169,0.2525369095467388,-0.20351435457076694,0.38275517011340887,-0.03465550775033899,0.02802404207362874
354,0.23727370954603033,3.173524941912241e-05,2995.2397478931202,0.17602553493320716,-0.23433125843954827,0.36346527440505094,-0.018053240704683837,0.059848024692888524
355,0.04573218816832225,2.651464243414041e-05,2280.746952063171,0.14102323838080955,-0.10284128681677607,0.33416650644106904,0.014366565084893534,0.07505838279653598
356,0.7535765417044767,2.4408175392428717e-05,476.6545271751392,0.6965324143872496,-0.32370001645548796,0.7038941954445261,0.006028038033717875,0.09788561273709784
357,0.4232890845436714,1.542502522173092e-05,39.339445822523025,0.6101888952489982,-0.028509972624168878,0.5977157360406091,-0.01428808136941262,-0.008202410246703096
358,0.8190898011219546,3.275117576855747e-06,866.7511889105118,0.8072417465388712,-0.09219384880030845,0.8079710144927537,0.01774185150473817,0.06069670113244707
359,0.12990285681616243,0.0001382459239917579,2428.0400071987856,0.11265634034265548,-0.14891714048425242,0.31226556639159786,-0.01496096124175983,0.05033494255454507
360,0.42938036763924603,3.0753065959925424e-05,2044.1270012700102,0.30474442085938847,-0.35399694914154045,0.4273653741783754,-0.0043092290591262294,0.08271737016144709
361,0.8731138267425004,5.968842653835549e-06,329.98978962777693,0.8197122742577287,-0.08778238429647178,0.802291325695581,-0.011220431773577122,0.019651441561184035
